frames,vehicle_id,vehicle_bbox,plate_bbox,plate_text,confidence
1154,1115.0,[1075.958528682587 662.6476389096799 1475.3416132467084 1042.2020732520646],[1224.1331787109375 939.4821166992188 1332.21435546875 978.3433227539062],BP63LYH,0.31640535707573286
1155,1115.0,[1073.6670113541916 663.3939649868306 1474.3203286099404 1045.3511971423923],[1225.93896484375 945.976318359375 1333.217529296875 980.0833740234375],BP63LYH,0.7549820296828417
1156,1115.0,[1076.9147874047403 665.4542904933048 1478.1958332269487 1051.6818286499476],[1226.4774169921875 946.8550415039062 1333.9947509765625 981.579345703125],BP63LYH,0.42553015275428274
1157,1115.0,[1076.5512220671994 667.219398242775 1476.797037027064 1057.7359586294183],[1229.762939453125 951.85693359375 1336.4444580078125 984.9656982421875],BP63LYH,0.8455596042829724
1159,1115.0,[1077.0440349587864 670.0550867301066 1476.0042903028504 1064.4646447442506],[1229.154296875 953.0745849609375 1339.1650390625 998.590576171875],BP63LYH,0.6168160213006303
1160,1115.0,[1075.9718356722854 672.0806150052017 1476.1022504455962 1067.972405261065],[1233.610107421875 960.57275390625 1338.9052734375 997.2614135742188],BP63LYH,0.8238719850635806
1161,1115.0,[1077.0024196632328 673.967037488922 1477.7023159131898 1070.6248970316615],[1232.7568359375 963.9998779296875 1340.1595458984375 1000.7701416015625],BP63LYH,0.5979199858179236
1162,1115.0,[1077.3684060825685 674.689963437797 1478.7996729902502 1071.6933002341366],[1234.440673828125 965.4255981445312 1340.1331787109375 1001.5345458984375],BP63LYH,0.9142227344538258
1163,1115.0,[1077.3795723843984 677.6260918758221 1479.6188614409714 1073.2611791112822],[1233.9150390625 970.6007080078125 1344.11376953125 1005.5319213867188],BP63LYH,0.8536737364672456
1164,1115.0,[1080.0006062155917 678.8960215487687 1485.9341145449253 1073.4756064164571],[1237.390380859375 975.17919921875 1344.782470703125 1008.8765869140625],BP63LYH,0.651476660433982
1166,1115.0,[1080.8661346722017 682.3035752503093 1491.67829393956 1072.971178248958],[1237.9954833984375 982.9762573242188 1347.2017822265625 1016.1384887695312],BP63LYH,0.44714984015329307
1167,1115.0,[1080.718447902208 685.4803993069197 1492.2112459130067 1073.0299727077759],[1240.7117919921875 984.3034057617188 1349.6339111328125 1021.2086791992188],BP63LYH,0.7018143377807531
1168,1115.0,[1080.5695091828534 689.4642303984326 1494.189180624911 1073.4456095295088],[1243.13623046875 985.1914672851562 1346.609130859375 1022.8599243164062],BP63LYH,0.7462887393511023
1170,1115.0,[1081.817345157828 694.8519375319262 1501.446323269962 1072.458832467401],[1243.432373046875 994.5018310546875 1355.575439453125 1029.17138671875],BP63LYK,0.18728777789809994
1171,1115.0,[1083.18628879611 696.1648290816613 1502.7684090202422 1071.6139349590096],[1245.2738037109375 995.2620849609375 1356.93359375 1030.9991455078125],BP63LYM,0.4837374151174397
1172,1115.0,[1086.2740630119888 698.1033443144106 1508.2328757163077 1071.2015567707706],[1244.98046875 1000.7957153320312 1357.3837890625 1035.8779296875],BP63LYH,0.44013572499207065
1173,1115.0,[1087.155770639021 701.3661161516985 1513.26693282444 1072.5319496885977],[1248.15380859375 1007.3992309570312 1360.7197265625 1042.76318359375],BP63LYH,0.41408743339121734
1174,1115.0,[1090.331168753939 704.5945981248652 1518.6255699511153 1072.87056706381],[1247.3564453125 1008.1912841796875 1360.313720703125 1045.2113037109375],BP63LTH,0.24800509404808183
1175,1115.0,[1088.7039688992588 707.1743363399034 1518.9285489552228 1073.241450982901],[1248.9598388671875 1010.6654663085938 1361.650634765625 1048.73486328125],BP63LYH,0.8645378023689541
1176,1115.0,[1090.5657707717253 709.5741992901094 1523.2522162861594 1073.2326517697281],[1251.08740234375 1017.1126098632812 1362.306640625 1050.74609375],BP63LYH,0.6124042163161615
1177,1115.0,[1091.7469879562086 712.240895783875 1525.606808824406 1073.312637941478],[1252.00439453125 1018.3738403320312 1364.087890625 1052.64013671875],BP63LYH,0.6537544385999486
1179,1115.0,[1093.6984681790148 720.2283116682643 1526.0053166805849 1073.730052342632],[1258.089111328125 1026.3583984375 1367.060791015625 1062.09912109375],BP63LYH,0.382554255995837
1181,1115.0,[1095.3015091365382 725.4572519421356 1526.0355939274982 1072.7967437925327],[1259.919189453125 1032.668212890625 1368.73486328125 1069.6396484375],BP63LYH,0.5136088904691162
1182,1115.0,[1094.9230962903464 730.3094296328177 1527.6112502287635 1073.950885348089],[1261.1802978515625 1037.519775390625 1370.5814208984375 1073.344970703125],BP63LYH,0.7088794452325711
1201,1205.0,[1048.2057136554358 598.3333029856719 1334.9697287902836 829.9427339935999],[1162.34375 757.7171630859375 1233.772216796875 784.603271484375],VC65ZFY,0.3432222759054618
1202,1205.0,[1047.9955563407627 599.2643946115743 1335.3051978197202 831.2945628455575],[1158.440673828125 759.462890625 1232.874267578125 786.7066040039062],UC65ZFI,0.07197335568005186
1205,1205.0,[1048.021445373514 606.6771776861581 1339.7918394570222 838.8956726405017],[1153.515380859375 766.3434448242188 1240.691162109375 795.8567504882812],VG65ZFX,0.15169876230423504
1208,1205.0,[1046.9094100943948 611.6864778654265 1339.2205093098264 844.2149069518641],[1158.49072265625 770.2335205078125 1244.3280029296875 799.7552490234375],VC65ZFX,0.18377435748099838
1212,1205.0,[1049.6230170177673 619.1132170923245 1342.4414233890457 853.5491843394616],[1166.937744140625 780.0953369140625 1242.1640625 806.2918701171875],WC65ZFX,0.07096882042879904
1213,1205.0,[1048.8674647813345 619.7476894764861 1341.8666631684996 855.0175956868916],[1161.452880859375 779.01806640625 1240.528076171875 809.172119140625],WC65ZFX,0.14421162928000375
1215,1205.0,[1049.5683091267674 622.9920182248486 1342.4262395748888 860.5439808881233],[1160.17236328125 785.7262573242188 1240.5889892578125 813.4107055664062],LC65ZFX,0.1356255053361977
1216,1205.0,[1050.3070919321763 623.955923979308 1343.9189369994365 863.1503644124675],[1160.332275390625 786.0504150390625 1244.64453125 816.8310546875],CC65ZFX,0.26321466006661925
1217,1205.0,[1050.5663483922333 625.2834772960022 1345.2196515853127 865.4912991265795],[1159.57861328125 790.8118896484375 1244.20654296875 819.66259765625],VC65ZFX,0.21000757789412183
1219,1205.0,[1046.1468531884952 628.8502377395033 1344.7515283978319 869.869858295183],[1162.69091796875 792.9472045898438 1246.6806640625 823.109619140625],IC65ZFX,0.11117596695447236
1223,1205.0,[1044.4212152386274 636.98655237629 1347.7292808597833 878.7399287416966],[1173.98583984375 800.189697265625 1240.9873046875 833.74560546875],YG65ZFR,0.08611998339555388
1227,1205.0,[1044.9075884036417 642.7706097449422 1352.515475308742 888.0805120450116],[1165.707763671875 811.9938354492188 1252.60302734375 842.8013305664062],NC65ZFX,0.4838742355129206
1229,1205.0,[1043.1378329934842 645.053322453882 1353.3251749742435 893.1060015529004],[1166.5396728515625 817.821533203125 1252.4833984375 845.9000244140625],NC65ZFX,0.2981396621610346
1232,1205.0,[1046.9478390849417 649.0887780365724 1358.1158058105557 900.3764231211264],[1169.051513671875 823.0944213867188 1256.33349609375 852.5656127929688],NC65ZFX,0.36823372680829203
1233,1205.0,[1048.4771042223265 651.612826196297 1359.2168513948745 903.3452591171028],[1168.1005859375 826.7568969726562 1257.1181640625 855.7501831054688],YC65ZFX,0.3965684077380537
1235,1205.0,[1048.3991546782245 657.1931884899051 1358.957644517885 909.914708835348],[1170.798095703125 829.3445434570312 1257.16748046875 860.4050903320312],MG65ZFX,0.13802848678127436
1236,1205.0,[1050.7386551456311 661.0354754727086 1361.176373466567 914.0016941536712],[1167.9521484375 832.5595092773438 1256.878173828125 862.5069580078125],NG65ZFX,0.3140437511290361
1239,1205.0,[1049.6190915204475 666.6570306215833 1362.651623489352 921.507777413791],[1172.961669921875 843.7289428710938 1263.152099609375 872.880615234375],VG65ZFX,0.25176721803281227
1241,1205.0,[1051.0706707140353 669.8511779805128 1365.905274510585 927.5035456137225],[1171.6044921875 847.08251953125 1263.424560546875 875.8839111328125],NG65ZFX,0.35247449411911247
1242,1205.0,[1051.971502248501 672.1692414595153 1367.62242844089 930.9042493263036],[1174.845703125 849.5928955078125 1265.0050048828125 879.1195678710938],NG65ZFX,0.08846971848074951
1246,1205.0,[1051.8705696652853 679.6500063980193 1376.0153798867725 942.6735308765765],[1177.9847412109375 858.3671264648438 1266.0701904296875 888.5776977539062],VC65ZFY,0.3173762767228835
1247,1205.0,[1054.6246243206294 681.7109087553683 1381.216324234327 945.9534145426071],[1176.9122314453125 863.0337524414062 1269.6536865234375 892.0916748046875],WC65ZFX,0.2998558001012757
1248,1205.0,[1052.6947290563896 683.8683168253115 1379.714861806778 948.3087490644953],[1176.8751220703125 866.9569091796875 1269.4066162109375 896.3577880859375],NG65ZFX,0.1756982489052838
1250,1205.0,[1050.4581856869193 687.5363848055517 1379.430635711023 952.3883683751708],[1177.8804931640625 869.4468383789062 1272.017578125 899.6815795898438],WC65ZFX,0.37028986650695805
1251,1205.0,[1051.8018465218101 689.8488135309118 1381.8697547186598 954.8452986008461],[1179.7283935546875 872.7674560546875 1274.08154296875 903.0833129882812],WC65ZFY,0.17381068120422052
1252,1205.0,[1051.559790026199 692.3158222597549 1383.6667648175974 957.6638467569283],[1178.155029296875 874.10302734375 1274.935791015625 904.360107421875],NC65ZFX,0.4482707982923763
1253,1205.0,[1053.4368616429144 695.2933134818835 1385.837350720961 961.0795748612244],[1186.7391357421875 876.7239990234375 1275.0369873046875 907.834716796875],IN66SZF,0.2037268111314789
1255,1205.0,[1051.63147025568 700.6636735806394 1386.1266339519968 967.4815392774669],[1184.536376953125 880.9989624023438 1275.3372802734375 912.4183959960938],WC65ZFX,0.7090680422832446
1256,1205.0,[1053.0407264524601 702.4596058148461 1388.1378258693876 969.9214657946609],[1184.94091796875 887.0733642578125 1275.9195556640625 916.64306640625],AG65ZFX,0.2649916716429525
1257,1205.0,[1053.6220691418355 704.4148013293923 1389.7879308398958 972.4361101509157],[1187.427001953125 891.2678833007812 1277.973388671875 921.8289184570312],WO65ZFR,0.033063235191277705
1258,1205.0,[1053.527798794174 705.6398962558497 1390.366673201137 974.7811547225839],[1186.9390869140625 891.2565307617188 1278.3424072265625 922.395263671875],WG65ZFX,0.16200672763969376
1259,1205.0,[1052.6455719587411 708.3265107878143 1392.2199772241665 978.2763775383877],[1186.4228515625 894.2984619140625 1278.597900390625 925.4035034179688],LG65ZFX,0.25508904223248946
1260,1205.0,[1052.5005147765905 711.923673654675 1393.718854407744 983.1096715777655],[1183.05859375 898.1890869140625 1281.474609375 929.526123046875],OG65ZFX,0.17222931861598353
1261,1205.0,[1054.356657417608 713.3848863499147 1396.3664897349745 986.1511636105249],[1186.3538818359375 898.8356323242188 1281.43505859375 931.8228149414062],AG65ZFX,0.267994309744928
1262,1205.0,[1055.9606245451237 715.8730429539785 1397.529977037866 990.1952116781338],[1189.698486328125 902.1256713867188 1283.240234375 934.0468139648438],NC65ZFX,0.1266975080002597
1263,1205.0,[1056.2296119058608 717.5109552145794 1398.2703572407638 992.5268622119221],[1188.53857421875 905.72900390625 1284.014404296875 937.6452026367188],AG65ZFX,0.6030216193904638
1264,1205.0,[1055.8213791051217 720.0169013243411 1399.6519207113533 995.9022571286577],[1187.7528076171875 907.4390258789062 1287.9298095703125 939.2752075195312],OO65ZFX,0.19211745087395876
1265,1205.0,[1056.0060743170138 722.6898514097418 1401.3875239296917 999.0785405638396],[1191.8505859375 913.7114868164062 1287.326904296875 943.2910766601562],WC65ZFX,0.2329503055714585
1266,1205.0,[1058.175272241291 725.135592784639 1404.262254617736 1002.0496312745335],[1192.5439453125 915.9642333984375 1290.2471923828125 947.6751708984375],VG65ZFJ,0.10603506171119048
1267,1205.0,[1058.1739295966686 727.2579871102888 1404.4933097081243 1004.0990723690417],[1191.685791015625 918.2352294921875 1288.922607421875 948.8297119140625],NG65ZFX,0.2651103990593095
1268,1205.0,[1057.0340503009243 730.689800737208 1404.9642157754852 1007.7942675245853],[1192.0699462890625 921.5947265625 1289.1680908203125 952.5908203125],IG65ZFX,0.2383439272615575
1269,1205.0,[1057.1412343551688 733.7097006503272 1405.8513121860042 1012.0962168602471],[1193.40087890625 925.308349609375 1288.8995361328125 957.4320068359375],IG65ZFX,0.24065837122398778
1270,1205.0,[1057.4087943443085 735.7537762753362 1406.939032709259 1015.6086683546908],[1193.1708984375 926.411376953125 1290.5196533203125 958.2320556640625],OG65ZFY,0.2647896793712197
1271,1205.0,[1060.5342786237545 737.8575345507144 1408.6749121695868 1018.9028074559473],[1193.26025390625 928.9418334960938 1290.453857421875 960.8580322265625],WC65ZFX,0.32934166571287116
1272,1205.0,[1058.2572494427852 740.6768167461995 1408.216758003499 1023.4424777709331],[1194.5853271484375 935.2064208984375 1293.5396728515625 965.6727905273438],NG65ZFX,0.39313450557513363
1273,1205.0,[1057.8736034158865 742.9750028477571 1409.4761754942506 1026.7213357991989],[1197.050048828125 938.88525390625 1294.15966796875 969.6885986328125],NC65ZFX,0.1995687226290636
1274,1205.0,[1056.962553128443 745.160484278815 1411.7129722599332 1029.9391840527041],[1198.03466796875 940.0255737304688 1296.8118896484375 971.8602905273438],NG65ZFX,0.4675666601981759
1275,1205.0,[1061.3939753265945 747.7992144839883 1414.982045676074 1033.6244037280114],[1198.381591796875 943.6380615234375 1299.406005859375 975.2852783203125],AG65ZFX,0.552497454747883
1276,1205.0,[1062.7041965781893 748.7774046971479 1416.8491009441802 1035.4337375486118],[1199.3583984375 945.1395263671875 1299.126708984375 977.1851806640625],NG65ZFX,0.3568481101687554
1277,1205.0,[1060.4183066550183 752.5542087367975 1417.4211643791111 1039.1811311129002],[1203.0269775390625 948.7468872070312 1301.6002197265625 980.0725708007812],NG65ZFX,0.7506854954532751
1278,1205.0,[1061.0327768594768 755.6813746767363 1420.0754978161697 1042.6337501586147],[1200.066162109375 951.2078247070312 1301.826904296875 983.3450317382812],NG65ZFX,0.7686343386951487
1279,1205.0,[1063.5444677135783 758.3703944670776 1422.4200597975605 1045.8490357622284],[1204.3876953125 953.33935546875 1301.839111328125 985.6895141601562],NG65ZFX,0.6325159942345789
1281,1205.0,[1061.6942653486979 761.0660584607497 1423.0716331214342 1050.0850982452398],[1205.5916748046875 963.495361328125 1305.220458984375 995.1629638671875],NG65ZFX,0.41531183321623844
1282,1205.0,[1061.7578444293263 762.7060509139023 1425.3705252134714 1052.0571699397694],[1204.2442626953125 963.8245239257812 1306.24462890625 995.9115600585938],NG65ZFX,0.8305506923153835
1283,1205.0,[1064.017680427273 765.3375483480157 1427.7100727354593 1054.5466350321342],[1207.8642578125 967.64794921875 1308.7314453125 1000.3643188476562],NG65ZFX,0.9273474921183582
1285,1205.0,[1069.506245275499 769.6676909762757 1435.6543327336915 1058.7027715646207],[1210.42333984375 974.0615844726562 1310.305419921875 1006.5631713867188],NG65ZFX,0.46258012960444655
1286,1205.0,[1069.2237102317627 773.4095938360934 1436.6217623366451 1061.8539108062785],[1210.67333984375 977.7899169921875 1311.41552734375 1008.857421875],NG65ZFX,0.6000603328815582
1287,1205.0,[1071.8031878011845 777.6225762990973 1436.9312885626798 1065.5663682382487],[1213.699951171875 983.679443359375 1314.933837890625 1013.4610595703125],NG65ZFX,0.8846440337673461
1288,1205.0,[1072.510984140841 780.8217320650165 1436.856380406323 1068.930434094126],[1213.407470703125 986.0225830078125 1313.0970458984375 1016.427978515625],NG55ZFX,0.3079972494595869
1289,1205.0,[1071.6123436843561 782.4352505333363 1437.8144570482725 1071.4689155663525],[1213.430908203125 986.3783569335938 1315.728271484375 1019.0626831054688],NG65ZFX,0.44690090700236884
1294,1205.0,[1073.9688606772052 796.1416060477397 1451.4041593912525 1076.972529777906],[1217.4052734375 1003.3209228515625 1320.469482421875 1035.4442138671875],NG65ZFX,0.7378891470246088
1296,1205.0,[1077.6041370068938 801.973664220309 1454.1566032539454 1078.293345389931],[1220.3974609375 1012.2127075195312 1324.774169921875 1044.6669921875],NG65ZFX,0.2562637080269147
1297,1205.0,[1078.1054778286934 803.4677394165119 1455.3295102841585 1077.4075818069446],[1221.6865234375 1015.1914672851562 1325.86865234375 1045.68994140625],NC65ZFX,0.5846812185958595
1298,1205.0,[1082.1709421472146 803.416857493922 1460.7841164306255 1075.6002368686604],[1225.74365234375 1019.5811767578125 1325.992431640625 1050.28076171875],NG65ZFX,0.8205515174451381
1300,1205.0,[1088.9991585452453 806.4330848857302 1466.594844612428 1075.468012896636],[1226.566162109375 1025.1822509765625 1326.91162109375 1055.631103515625],NC65ZFX,0.6316730284652086
1302,1205.0,[1090.5808711677873 813.6876366402698 1471.9131899164868 1075.5241563462607],[1233.1865234375 1035.5606689453125 1333.0013427734375 1065.6580810546875],WC65ZFX,0.6104215281797932
1303,1205.0,[1090.2023837676506 816.8119952780294 1473.5550303471864 1075.8374368665166],[1228.92431640625 1035.9638671875 1334.435546875 1067.5576171875],NG65ZFY,0.24883522912621373
1304,1205.0,[1083.6416336507634 820.2606847514179 1472.0551071304324 1075.885889311376],[1235.496337890625 1039.69921875 1337.1214599609375 1070.715087890625],WG65ZFX,0.09773034909611121
1305,1205.0,[1080.7832210736005 823.5610671257189 1472.8181419204384 1076.307741579855],[1234.13037109375 1044.370849609375 1336.949951171875 1075.57958984375],NC65ZFX,0.3226783324002672
1307,1424.0,[530.2272143113188 440.6544387918141 837.0588349516669 788.9557018203827],[634.6348266601562 690.5411987304688 709.0380859375 719.4415893554688],ML64DCT,0.00977532795360407
1309,1424.0,[527.470781705772 448.56555748871546 839.0390485941828 796.614752190442],[633.7328491210938 691.1911010742188 711.7803344726562 722.5556030273438],NL67OCX,0.10954595355882105
1317,1492.0,[515.2014299383034 444.3511115730373 840.8702002848627 812.376974338596],[623.015625 712.89794921875 703.9553833007812 739.62158203125],NL54OCP,0.07982895082343316
1326,1424.0,[502.02326207988517 458.7719353479887 826.6723121964994 832.2237311444673],[614.1300048828125 730.0508422851562 694.2570190429688 760.4058837890625],ML64OCI,0.2161389056088193
1329,1507.0,[489.46592424442196 471.88120556751903 835.9060802174638 857.5655726576325],[613.1590576171875 738.4385375976562 692.2298583984375 769.5342407226562],NL60OGX,0.09052577390451844
1330,1507.0,[487.7998003840511 483.47398274894977 831.7461138738453 859.8894172692683],[611.26123046875 739.6558227539062 694.3191528320312 771.0715942382812],NL64OCJ,0.3086696397308341
1339,1424.0,[478.32151971702 528.875160165037 819.6013294671677 862.7126636715611],[604.9581298828125 762.8585815429688 687.2420654296875 794.0169067382812],NL64OGM,0.13193528426247614
1344,1424.0,[474.1588071669207 540.1802247393239 820.275661571118 872.8580449227743],[593.0245971679688 777.0369873046875 681.7329711914062 807.0999755859375],HL64OGX,0.18476067792699893
1347,1424.0,[470.0826155730566 535.4458433689297 817.6167546101068 881.2278563792677],[589.046875 785.0425415039062 678.0484619140625 814.3339233398438],ML61OGX,0.338416146497279
1350,1424.0,[465.03413999385623 552.3075690175051 813.8341880337624 896.6590671146928],[588.244140625 793.225341796875 677.0675048828125 824.0848388671875],VL64OGX,0.2890340057958166
1355,1424.0,[454.4759783740868 561.8138552435518 807.668419279502 909.1856839752162],[578.472900390625 808.7689819335938 667.8868408203125 837.0067749023438],NL64OLY,0.0499218130575935
1356,1424.0,[451.62700918481426 565.3802431725087 806.7226693420624 912.2602669829223],[579.6021728515625 811.5120849609375 666.4830932617188 843.10107421875],NL64DGX,0.3124210563066908
1357,1424.0,[450.9086351519892 568.9483131513078 806.9483540008947 916.0197637103223],[579.8724365234375 814.8603515625 667.0068359375 844.3430786132812],NL63OGX,0.10963268564934851
1364,1424.0,[434.9809187718755 585.8390165343135 802.3639155398172 937.1910255833727],[564.7786865234375 834.414306640625 661.6510009765625 865.6693115234375],ML64OGX,0.42638163430691356
1365,1424.0,[433.8937666254287 588.6286302413721 802.7749110783789 941.1430149442749],[566.2821044921875 838.9727783203125 656.906494140625 868.396728515625],NL61OGX,0.244281656624299
1369,1424.0,[427.2341086955048 593.1378100339208 802.5918604757617 944.793551930402],[558.0888061523438 846.3880615234375 657.696533203125 880.5352783203125],IL64OCX,0.44715046567831007
1370,1424.0,[426.0240797047883 596.7791671202309 801.9468935084873 947.9552159946805],[556.6065063476562 850.6702880859375 654.1694946289062 882.97412109375],NL64OCJ,0.08926015108370638
1371,1424.0,[424.113468409128 599.8784067356514 800.74333644031 949.2781493091431],[553.8341674804688 855.235595703125 653.36279296875 886.355224609375],IL64OGW,0.03237852911693995
1374,1424.0,[423.9127674866113 610.4291955791449 798.7547175569457 957.7876021216636],[553.503173828125 865.0308837890625 648.5611572265625 896.8875732421875],NL64OGX,0.1096711563841425
1376,1424.0,[421.6614266986694 617.2778562316857 793.3761044927012 970.4725165991176],[549.3682250976562 866.3505249023438 646.0933227539062 902.7310180664062],NL63OGX,0.1326225589487789
1379,1424.0,[415.3107539536522 621.4910379500085 790.563900358474 982.4208407065449],[543.0780029296875 877.1375732421875 642.3997192382812 911.0513916015625],NL64OGX,0.19888130820599798
1381,1424.0,[406.2621807383056 623.2225511179107 785.9442114345217 988.7168531634583],[541.806640625 885.8699951171875 641.77978515625 916.6163330078125],NL64OGX,0.16113720644850935
1384,1424.0,[402.75742853972804 627.0850927215629 781.6403836825442 995.7314306977503],[539.3651733398438 890.8738403320312 642.1746826171875 928.3295288085938],NL64OCX,0.6658574458741212
1385,1424.0,[403.49694039595545 629.7913447963033 785.7008630963147 1001.0725364957711],[537.5323486328125 897.2059936523438 638.0853271484375 931.4525756835938],NL64OGX,0.08430980997581337
1386,1107.0,[1113.6124306052182 666.1882185680192 1432.7738902557287 953.1528544909861],[1231.265380859375 870.366943359375 1332.4052734375 901.6812744140625],LF14LJI,0.3184118624569782
1387,1107.0,[1115.8731913618897 668.7459847103914 1437.069939623155 957.1283293920178],[1233.4735107421875 873.2521362304688 1331.301513671875 901.9165649414062],IP44LJI,0.07851608766724603
1390,1107.0,[1117.6732767719159 672.2573991043414 1433.8199686459984 963.8196123657444],[1235.54150390625 880.493408203125 1331.556884765625 910.9412841796875],LP14LJI,0.09634042006255056
1391,1424.0,[385.9482441173841 646.1854722483931 774.3900417484654 1028.0425550157213],[526.8507080078125 915.8999633789062 632.053466796875 952.6928100585938],NL64DCX,0.6249288179818353
1395,1107.0,[1122.9657656426348 683.3220411316877 1438.2471791214139 977.9286011697895],[1239.0963134765625 892.716064453125 1338.50537109375 924.9977416992188],LP14LJI,0.4084289413587759
1403,1107.0,[1128.7370381870683 701.2369052202436 1450.102432442755 997.7772247823517],[1246.625 914.017578125 1349.784423828125 945.6949462890625],LP34LJI,0.16678027437746262
1407,1424.0,[362.00198497980506 684.6396890040089 768.3205954692094 1073.7233467698716],[501.4309387207031 970.3729248046875 613.4822387695312 1006.538818359375],NL63OGY,0.14829446643878288
1408,1107.0,[1135.5420963983643 712.2768493943873 1459.4425581696132 1015.5635673639603],[1252.46728515625 923.824951171875 1355.611328125 956.14306640625],LP14LJA,0.5389985516064029
1410,1424.0,[341.1948866406441 692.6594392627479 760.7026628856069 1074.6432944579337],[498.7191162109375 983.92431640625 607.5748291015625 1019.0706787109375],NL64OGX,0.2729781621714207
1415,1424.0,[337.21250135970206 705.1088687044619 757.7220983316141 1074.8443189011798],[493.166015625 1001.7454833984375 600.9149780273438 1036.6248779296875],NL64OGX,0.2990789322254513
1421,1424.0,[334.6335268242382 720.8748762285118 752.5990739422467 1075.5568017227088],[485.0620422363281 1026.5423583984375 593.2596435546875 1060.625244140625],NL64DGY,0.42546598867918356
1560,1478.0,[564.728028616906 462.35942850045865 797.2621192357598 692.0714504711635],[649.1602783203125 612.9959106445312 707.54638671875 635.6577758789062],CE61BYT,0.12765499063660837
1584,1478.0,[543.0308820629613 489.5729609018766 791.2755189611779 728.6779692691981],[629.397705078125 650.5572509765625 694.77880859375 673.7166748046875],CE51LIL,0.13937491004814573
1586,1478.0,[539.8231396555851 490.05880181454506 791.016488633384 731.1046925904049],[629.55078125 653.8170166015625 694.7434692382812 677.7428588867188],CE61LYL,0.662788929525748
1588,1478.0,[537.3882006089891 492.6360447455273 789.219965283319 734.6947054713556],[629.1807861328125 659.321044921875 697.430419921875 680.53759765625],CE61OYL,0.6338684367254144
1590,1478.0,[537.5882229010242 497.03792357308345 790.0481341228931 738.8380906949835],[619.534912109375 659.308837890625 696.5966796875 685.042724609375],LE61CYL,0.20318433557749932
1591,1478.0,[536.9993393480414 498.43054298955195 789.4627179360285 739.5889745423714],[624.1365966796875 661.185302734375 698.0826416015625 685.3028564453125],CE61OIL,0.08987768434517539
1592,1478.0,[534.5927435354008 500.1046973511791 787.9779042410282 741.0168085693288],[615.006591796875 659.5709838867188 695.5486450195312 686.2871704101562],CE61LIL,0.2877749741589167
1593,1478.0,[533.2564233265178 501.54931612984956 787.3707181836868 741.8110283432925],[623.7337646484375 662.892822265625 702.4509887695312 688.1536865234375],CE51OIL,0.06879379709551281
1598,1478.0,[529.3449020903328 508.25027582191865 784.3454114150665 751.5328530392537],[613.85107421875 673.310546875 694.8443603515625 700.06396484375],CE61UYL,0.18151232967210099
1599,1478.0,[528.5249843705293 509.3992034590728 784.4495874259813 754.8389408473613],[613.308349609375 677.9071044921875 681.1136474609375 700.3126220703125],CE51UYL,0.10641399654009114
1600,1478.0,[527.4371896759529 510.2147963435717 784.8156189594148 756.633191287906],[627.9542846679688 679.111083984375 698.8264770507812 702.5103149414062],CE61LVL,0.1499363579505923
1601,1478.0,[524.4479893787832 511.58481964970196 783.599394542782 758.6165128437017],[609.7169189453125 676.78369140625 689.12451171875 706.010009765625],CE61VYL,0.20799231744046043
1605,1478.0,[521.9481500173389 516.9715183694794 782.7820824914517 761.9833593213995],[616.921142578125 686.1016235351562 687.86767578125 709.0258178710938],CE51LYL,0.33656427016710866
1606,1478.0,[520.6992727424309 518.1955650532038 782.066051983947 762.9714193362634],[613.3162841796875 685.8806762695312 681.334228515625 709.1103515625],CE61UYL,0.2600582871049321
1609,1478.0,[514.897841803981 523.1557786513558 779.8194123330959 773.7778987344409],[612.3375244140625 691.2789916992188 683.845703125 715.4256591796875],CE51UXL,0.13725778272435998
1619,1478.0,[505.4694862576674 537.8053141965769 777.8200242150643 795.0474853880404],[603.4630126953125 710.2886352539062 676.707763671875 733.7193603515625],CE61TYL,0.1736657544210111
1622,1478.0,[502.56636499146975 542.6149507790941 775.6374194880166 802.0285246653726],[604.268798828125 716.838623046875 669.982421875 741.9493408203125],CE61LYL,0.3796266219498331
1624,1478.0,[499.31468454951244 544.7658059559844 774.4808015670461 806.4405225213964],[597.9683837890625 721.3612060546875 680.1171875 747.5985717773438],CE61JYL,0.6589998218563781
1625,1478.0,[496.6531501823691 545.7149188951895 773.509755044859 808.6498766683445],[591.8721923828125 723.0777587890625 676.5081787109375 748.949951171875],CE61VYL,0.4123514738821798
1628,1478.0,[494.7096119816839 549.4562489322528 774.1598925904565 812.5443471781631],[597.99951171875 731.3077392578125 671.18505859375 754.5836181640625],CE61LYL,0.09058262876700639
1629,1478.0,[494.97194935212235 552.2950775713118 774.1209770415215 815.5248468819823],[594.887451171875 732.0579833984375 673.3753662109375 755.2886962890625],CE51LYL,0.4609476031809061
1630,1478.0,[493.38385165003046 554.4081185156872 773.0949658130719 818.3621225471813],[595.9924926757812 732.82958984375 673.9183349609375 755.36181640625],CE51UYL,0.4423799256883538
1632,1478.0,[491.0979873574996 557.949920028592 771.2835272742888 825.8149552427806],[597.3421020507812 735.6829833984375 661.1414184570312 760.563720703125],CE51UXL,0.49790670400755577
1633,1478.0,[489.2653210911765 557.8382057327278 770.78690544604 826.7889752414912],[593.0809326171875 736.7088623046875 663.1429443359375 762.0931396484375],CE61UYL,0.43677741423420513
1635,1478.0,[484.0588977719602 561.9950830621194 769.2455313216838 833.1092018343543],[594.25048828125 743.0401611328125 656.4600219726562 766.0936889648438],CE61UYE,0.10940673709798668
